# GRID
# x y z
# 0.0 0.98 50 0.0 0.98 50 0.0 0.0 1
# x y z Bx By Bz
0.62 0.48 0 14.2958 -16.9717 127.288
0.62 0.5 0 15.7975 0 130.797
0.62 0.52 0 14.2958 16.9717 127.288
0.62 0.54 0 10.1377 31.3299 117.487
0.62 0.56 0 5.69735 41.4689 103.672
0.62 0.58 0 0.220802 46.7762 87.7053
0.62 0.6 0 -4.79308 47.8458 71.7688
0.62 0.62 0 -8.46894 45.8921 57.3651
0.62 0.64 0 -10.8962 42.0927 45.0994
0.62 0.66 0 -12.2836 37.4114 35.0732
0.62 0.68 0 -13.1277 32.3816 26.9846
0.62 0.7 0 -12.8972 27.8333 20.875
0.62 0.72 0 -12.5395 23.5635 16.066
0.62 0.74 0 -11.8103 19.91 12.4438
0.62 0.76 0 -11.0001 16.7505 9.66377
0.62 0.78 0 -10.0752 14.1458 7.57813
0.62 0.8 0 -9.19612 11.9379 5.96894
0.62 0.82 0 -8.37634 10.0751 4.7227
0.62 0.84 0 -7.62158 8.50741 3.75327
0.62 0.86 0 -6.88906 7.24868 3.02028
0.62 0.88 0 -6.2343 6.18741 2.4424
0.62 0.9 0 -5.64991 5.29136 1.98426
0.62 0.92 0 -5.12861 4.53334 1.61905
0.62 0.94 0 -4.64073 3.92974 1.33969
0.62 0.96 0 -4.20913 3.41509 1.11362
0.62 0.98 0 -3.82655 2.97497 0.929678
0.64 0 0 -3.20192 -2.87441 0.862324
0.64 0.02 0 -3.47564 -3.30455 1.03267
0.64 0.04 0 -3.79916 -3.77142 1.22981
0.64 0.06 0 -4.13449 -4.35059 1.48316
0.64 0.08 0 -4.53321 -4.98689 1.78103
0.64 0.1 0 -4.94357 -5.77427 2.16535
0.64 0.12 0 -5.35282 -6.74618 2.66296
0.64 0.14 0 -5.83702 -7.8349 3.26454
0.64 0.16 0 -6.30482 -9.17261 4.04674
0.64 0.18 0 -6.78999 -10.7446 5.03655
0.64 0.2 0 -7.28076 -12.5882 6.29412
0.64 0.22 0 -7.75851 -14.7419 7.89745
0.64 0.24 0 -8.07771 -17.327 9.99633
0.64 0.26 0 -8.26622 -20.2977 12.6861
0.64 0.28 0 -8.07803 -23.7552 16.1967
0.64 0.3 0 -7.51489 -27.5699 20.6774
0.64 0.32 0 -6.43095 -31.6222 26.3518
0.64 0.34 0 -4.6535 -35.6755 33.4457
0.64 0.36 0 -1.99682 -39.3309 42.1403
0.64 0.38 0 2.15065 -42.0798 52.5997
0.64 0.4 0 7.07774 -42.9361 64.4042
0.64 0.42 0 12.5089 -41.0485 76.9659
0.64 0.44 0 18.6346 -35.734 89.335
0.64 0.46 0 24.2386 -26.6502 99.9384
0.64 0.48 0 27.7558 -14.2829 107.122
0.64 0.5 0 29.2743 0 109.697
0.64 0.52 0 27.7558 14.2829 107.122
0.64 0.54 0 24.2386 26.6502 99.9384
0.64 0.56 0 18.6346 35.734 89.335
0.64 0.58 0 12.5089 41.0485 76.9659
0.64 0.6 0 7.07774 42.9361 64.4042
0.64 0.62 0 2.15065 42.0798 52.5997
0.64 0.64 0 -1.99682 39.3309 42.1403
0.64 0.66 0 -4.6535 35.6755 33.4458
0.64 0.68 0 -6.43095 31.6222 26.3518
0.64 0.7 0 -7.51489 27.5699 20.6775
0.64 0.72 0 -8.07803 23.7552 16.1967
0.64 0.74 0 -8.26622 20.2977 12.6861
0.64 0.76 0 -8.07771 17.327 9.99633
0.64 0.78 0 -7.75851 14.7419 7.89745
0.64 0.8 0 -7.28076 12.5883 6.29413
0.64 0.82 0 -6.78999 10.7446 5.03655
0.64 0.84 0 -6.30482 9.17261 4.04674
0.64 0.86 0 -5.83702 7.8349 3.26454
0.64 0.88 0 -5.35282 6.74618 2.66296
0.64 0.9 0 -4.94357 5.77427 2.16535
0.64 0.92 0 -4.53321 4.98689 1.78103
0.64 0.94 0 -4.13449 4.35059 1.48316
0.64 0.96 0 -3.79916 3.77142 1.22981
0.64 0.98 0 -3.47564 3.30455 1.03267
0.66 0 0 -2.87805 -3.13633 0.940898
0.66 0.02 0 -3.12 -3.55367 1.11052
0.66 0.04 0 -3.36225 -4.06565 1.32576
0.66 0.06 0 -3.62375 -4.65832 1.58806
0.66 0.08 0 -3.90484 -5.34553 1.90912
0.66 0.1 0 -4.20524 -6.14349 2.30381
0.66 0.12 0 -4.48002 -7.11489 2.80851
0.66 0.14 0 -4.80642 -8.19754 3.41564
0.66 0.16 0 -5.08176 -9.50808 4.19474
0.66 0.18 0 -5.26515 -11.0866 5.19686
0.66 0.2 0 -5.46767 -12.8525 6.42625
0.66 0.22 0 -5.50129 -14.9504 8.00917
0.66 0.24 0 -5.39206 -17.3438 10.006
0.66 0.26 0 -4.9352 -20.1123 12.5702
0.66 0.28 0 -4.31561 -23.0908 15.7437
0.66 0.3 0 -3.10874 -26.3628 19.7721
0.66 0.32 0 -1.33026 -29.7174 24.7645
0.66 0.34 0 1.45801 -32.989 30.9272
0.66 0.36 0 4.84858 -35.6678 38.2155
0.66 0.38 0 9.18714 -37.3259 46.6573
0.66 0.4 0 14.4873 -37.343 56.0144
0.66 0.42 0 20.6295 -35.0707 65.7576
0.66 0.44 0 26.1059 -30.0076 75.019
0.66 0.46 0 31.4463 -22.0787 82.7953
0.66 0.48 0 34.7552 -11.7358 88.0183
0.66 0.5 0 36.1555 0 89.8484
0.66 0.52 0 34.7552 11.7358 88.0183
0.66 0.54 0 31.4463 22.0787 82.7953
0.66 0.56 0 26.1059 30.0076 75.019
0.66 0.58 0 20.6295 35.0707 65.7576
0.66 0.6 0 14.4873 37.343 56.0145
0.66 0.62 0 9.18714 37.3259 46.6573
0.66 0.64 0 4.84858 35.6678 38.2155
0.66 0.66 0 1.45801 32.989 30.9272
0.66 0.68 0 -1.33026 29.7174 24.7645
0.66 0.7 0 -3.10874 26.3628 19.7721
0.66 0.72 0 -4.31561 23.0908 15.7437
0.66 0.74 0 -4.9352 20.1123 12.5702
0.66 0.76 0 -5.39206 17.3438 10.006
0.66 0.78 0 -5.50129 14.9504 8.00917
0.66 0.8 0 -5.46767 12.8525 6.42626
0.66 0.82 0 -5.26515 11.0866 5.19686
0.66 0.84 0 -5.08176 9.50808 4.19474
0.66 0.86 0 -4.80642 8.19755 3.41564
0.66 0.88 0 -4.48002 7.11489 2.80851
0.66 0.9 0 -4.20524 6.1435 2.30381
0.66 0.92 0 -3.90484 5.34553 1.90912
0.66 0.94 0 -3.62375 4.65832 1.58806
0.66 0.96 0 -3.36225 4.06565 1.32576
0.66 0.98 0 -3.12 3.55367 1.11052
0.68 0 0 -2.55631 -3.32874 0.998621
0.68 0.02 0 -2.72763 -3.77953 1.1811
0.68 0.04 0 -2.90836 -4.29703 1.40121
0.68 0.06 0 -3.09757 -4.89194 1.66771
0.68 0.08 0 -3.29358 -5.57661 1.99165
0.68 0.1 0 -3.45424 -6.40122 2.40046
0.68 0.12 0 -3.64814 -7.31281 2.88664
0.68 0.14 0 -3.78164 -8.40454 3.50189
0.68 0.16 0 -3.88154 -9.66015 4.26183
0.68 0.18 0 -3.85729 -11.1484 5.2258
0.68 0.2 0 -3.73362 -12.8461 6.42304
0.68 0.22 0 -3.47338 -14.768 7.91142
0.68 0.24 0 -3.02918 -16.9198 9.76144
0.68 0.26 0 -2.19796 -19.3483 12.0927
0.68 0.28 0 -0.998967 -21.9594 14.9723
0.68 0.3 0 0.664372 -24.671 18.5033
0.68 0.32 0 2.89738 -27.3419 22.7849
0.68 0.34 0 5.80394 -29.7524 27.8929
0.68 0.36 0 9.46872 -31.5904 33.8468
0.68 0.38 0 13.9308 -32.4511 40.5638
0.68 0.4 0 19.1501 -31.8682 47.8023
0.68 0.42 0 24.4893 -29.4071 55.1383
0.68 0.44 0 30.0498 -24.7764 61.941
0.68 0.46 0 34.2988 -18.021 67.5786
0.68 0.48 0 37.2233 -9.50726 71.3044
0.68 0.5 0 38.4486 0 72.5742
0.68 0.52 0 37.2233 9.50725 71.3044
0.68 0.54 0 34.2988 18.021 67.5787
0.68 0.56 0 30.0498 24.7764 61.941
0.68 0.58 0 24.4893 29.4071 55.1383
0.68 0.6 0 19.1501 31.8682 47.8023
0.68 0.62 0 13.9308 32.4511 40.5638
0.68 0.64 0 9.46872 31.5904 33.8468
0.68 0.66 0 5.80394 29.7524 27.8929
0.68 0.68 0 2.89738 27.3419 22.7849
0.68 0.7 0 0.664373 24.6711 18.5033
0.68 0.72 0 -0.998967 21.9594 14.9723
0.68 0.74 0 -2.19796 19.3483 12.0927
0.68 0.76 0 -3.02918 16.9198 9.76144
0.68 0.78 0 -3.47339 14.768 7.91143
0.68 0.8 0 -3.73362 12.8461 6.42304
0.68 0.82 0 -3.85729 11.1484 5.2258
0.68 0.84 0 -3.88154 9.66015 4.26183
0.68 0.86 0 -3.78164 8.40455 3.50189
0.68 0.88 0 -3.64814 7.31281 2.88664
0.68 0.9 0 -3.45424 6.40122 2.40046
0.68 0.92 0 -3.29358 5.57661 1.99165
0.68 0.94 0 -3.09757 4.89194 1.66771
0.68 0.96 0 -2.90837 4.29703 1.40121
0.68 0.98 0 -2.72763 3.77953 1.1811
0.7 0 0 -2.22605 -3.4792 1.04376
0.7 0.02 0 -2.34912 -3.92851 1.22766
0.7 0.04 0 -2.47384 -4.44097 1.44814
0.7 0.06 0 -2.59796 -5.02598 1.7134
0.7 0.08 0 -2.68287 -5.72391 2.04425
0.7 0.1 0 -2.78974 -6.48946 2.43355
0.7 0.12 0 -2.83447 -7.39758 2.9201
0.7 0.14 0 -2.78634 -8.46912 3.5288
0.7 0.16 0 -2.73151 -9.64814 4.25653
0.7 0.18 0 -2.52912 -11.0228 5.16694
0.7 0.2 0 -2.20436 -12.5672 6.28361
0.7 0.22 0 -1.72029 -14.2859 7.65315
0.7 0.24 0 -1.03173 -16.1732 9.3307
0.7 0.26 0 0.0553623 -18.2495 11.4059
0.7 0.28 0 1.51058 -20.4212 13.9236
0.7 0.3 0 3.41225 -22.6017 16.9513
0.7 0.32 0 5.8397 -24.6556 20.5464
0.7 0.34 0 8.86301 -26.3887 24.7394
0.7 0.36 0 12.5274 -27.5421 29.5094
0.7 0.38 0 16.8329 -27.8009 34.7511
0.7 0.4 0 21.325 -26.8496 40.2743
0.7 0.42 0 26.1476 -24.3906 45.7325
0.7 0.44 0 30.5928 -20.2906 50.7266
0.7 0.46 0 34.2526 -14.6065 54.7742
0.7 0.48 0 36.7431 -7.65378 57.4033
0.7 0.5 0 37.2646 0 58.422
0.7 0.52 0 36.7431 7.65377 57.4033
0.7 0.54 0 34.2526 14.6064 54.7742
0.7 0.56 0 30.5928 20.2906 50.7266
0.7 0.58 0 26.1476 24.3906 45.7325
0.7 0.6 0 21.325 26.8496 40.2744
0.7 0.62 0 16.8329 27.8009 34.7511
0.7 0.64 0 12.5275 27.5421 29.5094
0.7 0.66 0 8.86301 26.3887 24.7394
0.7 0.68 0 5.8397 24.6556 20.5464
0.7 0.7 0 3.41225 22.6017 16.9513
0.7 0.72 0 1.51058 20.4212 13.9236
0.7 0.74 0 0.0553623 18.2495 11.4059
0.7 0.76 0 -1.03173 16.1732 9.3307
0.7 0.78 0 -1.72029 14.2859 7.65315
0.7 0.8 0 -2.20436 12.5672 6.28361
0.7 0.82 0 -2.52912 11.0228 5.16694
0.7 0.84 0 -2.73151 9.64814 4.25653
0.7 0.86 0 -2.78634 8.46912 3.5288
0.7 0.88 0 -2.83447 7.39758 2.9201
0.7 0.9 0 -2.78974 6.48947 2.43355
0.7 0.92 0 -2.68287 5.72391 2.04425
0.7 0.94 0 -2.59796 5.02598 1.7134
0.7 0.96 0 -2.47384 4.44097 1.44814
0.7 0.98 0 -2.34912 3.92851 1.22766
0.72 0 0 -1.89281 -3.58876 1.07663
0.72 0.02 0 -1.97003 -4.03046 1.25952
0.72 0.04 0 -2.04212 -4.53086 1.47745
0.72 0.06 0 -2.10581 -5.09795 1.73794
0.72 0.08 0 -2.12051 -5.76691 2.05961
0.72 0.1 0 -2.10642 -6.52439 2.44665
0.72 0.12 0 -2.05377 -7.38066 2.91342
0.72 0.14 0 -1.95019 -8.34607 3.47753
0.72 0.16 0 -1.71625 -9.46244 4.17461
0.72 0.18 0 -1.37652 -10.7076 5.01917
0.72 0.2 0 -0.902466 -12.0847 6.04236
0.72 0.22 0 -0.259742 -13.5905 7.28063
0.72 0.24 0 0.592024 -15.2113 8.77576
0.72 0.26 0 1.83355 -16.9472 10.592
0.72 0.28 0 3.42319 -18.7101 12.7569
0.72 0.3 0 5.42093 -20.4149 15.3112
0.72 0.32 0 7.88261 -21.9388 18.2823
0.72 0.34 0 10.8508 -23.1159 21.6711
0.72 0.36 0 14.0703 -23.7518 25.4484
0.72 0.38 0 18.0264 -23.5945 29.4932
0.72 0.4 0 22.0605 -22.4439 33.6658
0.72 0.42 0 25.9282 -20.137 37.7568
0.72 0.44 0 29.7392 -16.5484 41.3711
0.72 0.46 0 32.8342 -11.7985 44.2444
0.72 0.48 0 34.4844 -6.16574 46.243
0.72 0.5 0 35.3495 0 46.8256
0.72 0.52 0 34.4844 6.16573 46.243
0.72 0.54 0 32.8342 11.7985 44.2444
0.72 0.56 0 29.7392 16.5484 41.3711
0.72 0.58 0 25.9282 20.137 37.7568
0.72 0.6 0 22.0605 22.4439 33.6658
0.72 0.62 0 18.0264 23.5945 29.4932
0.72 0.64 0 14.0703 23.7518 25.4484
0.72 0.66 0 10.8508 23.1159 21.6711
0.72 0.68 0 7.88261 21.9388 18.2823
0.72 0.7 0 5.42093 20.4149 15.3112
0.72 0.72 0 3.42319 18.7101 12.7569
0.72 0.74 0 1.83355 16.9472 10.592
0.72 0.76 0 0.592024 15.2113 8.77576
0.72 0.78 0 -0.259741 13.5905 7.28064
0.72 0.8 0 -0.902466 12.0847 6.04236
0.72 0.82 0 -1.37652 10.7076 5.01917
0.72 0.84 0 -1.71625 9.46245 4.17461
0.72 0.86 0 -1.95019 8.34607 3.47753
0.72 0.88 0 -2.05377 7.38066 2.91342
0.72 0.9 0 -2.10642 6.52439 2.44665
0.72 0.92 0 -2.12051 5.76691 2.05961
0.72 0.94 0 -2.10581 5.09795 1.73794
0.72 0.96 0 -2.04212 4.53086 1.47745
0.72 0.98 0 -1.97003 4.03046 1.25952
0.74 0 0 -1.58392 -3.64101 1.0923
0.74 0.02 0 -1.62132 -4.06863 1.27145
0.74 0.04 0 -1.6197 -4.57041 1.49035
0.74 0.06 0 -1.62847 -5.11298 1.74306
0.74 0.08 0 -1.58056 -5.7458 2.05207
0.74 0.1 0 -1.49629 -6.45571 2.42089
0.74 0.12 0 -1.3655 -7.25009 2.86188
0.74 0.14 0 -1.12041 -8.16147 3.40061
0.74 0.16 0 -0.848218 -9.14469 4.03442
0.74 0.18 0 -0.409283 -10.254 4.80655
0.74 0.2 0 0.16723 -11.4615 5.73073
0.74 0.22 0 0.911658 -12.7582 6.83473
0.74 0.24 0 1.9697 -14.1468 8.16163
0.74 0.26 0 3.17269 -15.5482 9.71761
0.74 0.28 0 4.80335 -16.9476 11.5552
0.74 0.3 0 6.79392 -18.2442 13.6832
0.74 0.32 0 8.98901 -19.3344 16.112
0.74 0.34 0 11.769 -20.0837 18.8284
0.74 0.36 0 14.964 -20.323 21.7747
0.74 0.38 0 18.2656 -19.9146 24.8933
0.74 0.4 0 21.5123 -18.7252 28.0878
0.74 0.42 0 25.1516 -16.542 31.0162
0.74 0.44 0 28.0526 -13.4846 33.7115
0.74 0.46 0 30.2792 -9.5706 35.8897
0.74 0.48 0 32.0031 -4.95538 37.1653
0.74 0.5 0 32.3456 0 37.7281
0.74 0.52 0 32.0031 4.95537 37.1653
0.74 0.54 0 30.2792 9.57059 35.8897
0.74 0.56 0 28.0526 13.4846 33.7115
0.74 0.58 0 25.1516 16.542 31.0162
0.74 0.6 0 21.5123 18.7252 28.0878
0.74 0.62 0 18.2656 19.9146 24.8933
0.74 0.64 0 14.964 20.323 21.7747
0.74 0.66 0 11.769 20.0837 18.8284
0.74 0.68 0 8.98901 19.3344 16.112
0.74 0.7 0 6.79392 18.2442 13.6832
0.74 0.72 0 4.80335 16.9476 11.5552
0.74 0.74 0 3.17269 15.5482 9.71761
0.74 0.76 0 1.9697 14.1468 8.16163
0.74 0.78 0 0.911658 12.7582 6.83473
0.74 0.8 0 0.167231 11.4615 5.73074
0.74 0.82 0 -0.409283 10.254 4.80655
0.74 0.84 0 -0.848218 9.14469 4.03442
0.74 0.86 0 -1.12041 8.16147 3.40061
0.74 0.88 0 -1.3655 7.25009 2.86188
0.74 0.9 0 -1.49629 6.45571 2.42089
0.74 0.92 0 -1.58056 5.74581 2.05207
0.74 0.94 0 -1.62847 5.11298 1.74306
0.74 0.96 0 -1.6197 4.57041 1.49035
0.74 0.98 0 -1.62132 4.06864 1.27145
0.76 0 0 -1.28237 -3.66049 1.09815
0.76 0.02 0 -1.28349 -4.07011 1.27191
0.76 0.04 0 -1.24094 -4.546 1.48239
0.76 0.06 0 -1.17182 -5.07694 1.73078
0.76 0.08 0 -1.10636 -5.64859 2.01735
0.76 0.1 0 -0.967069 -6.30498 2.36437
0.76 0.12 0 -0.728819 -7.05277 2.78399
0.76 0.14 0 -0.468686 -7.85463 3.27276
0.76 0.16 0 -0.0680636 -8.75379 3.86196
0.76 0.18 0 0.445194 -9.72779 4.5599
0.76 0.2 0 1.0941 -10.7703 5.38517
0.76 0.22 0 1.90454 -11.8687 6.35821
0.76 0.24 0 2.90474 -13.001 7.5006
0.76 0.26 0 4.24474 -14.1424 8.83901
0.76 0.28 0 5.72835 -15.2215 10.3783
0.76 0.3 0 7.64185 -16.1793 12.1345
0.76 0.32 0 9.71108 -16.9303 14.1086
0.76 0.34 0 12.2733 -17.3445 16.2605
0.76 0.36 0 14.9413 -17.3372 18.5756
0.76 0.38 0 17.8483 -16.7656 20.9569
0.76 0.4 0 20.6588 -15.571 23.3564
0.76 0.42 0 23.4903 -13.6364 25.5682
0.76 0.44 0 25.9176 -11.0102 27.5256
0.76 0.46 0 27.7606 -7.75828 29.0935
0.76 0.48 0 29.1883 -3.99458 29.9594
0.76 0.5 0 29.463 0 30.3807
0.76 0.52 0 29.1883 3.99458 29.9594
0.76 0.54 0 27.7606 7.75827 29.0935
0.76 0.56 0 25.9176 11.0102 27.5256
0.76 0.58 0 23.4903 13.6364 25.5682
0.76 0.6 0 20.6588 15.571 23.3564
0.76 0.62 0 17.8483 16.7656 20.9569
0.76 0.64 0 14.9413 17.3372 18.5756
0.76 0.66 0 12.2733 17.3445 16.2605
0.76 0.68 0 9.71108 16.9303 14.1086
0.76 0.7 0 7.64185 16.1793 12.1345
0.76 0.72 0 5.72835 15.2215 10.3783
0.76 0.74 0 4.24474 14.1424 8.83901
0.76 0.76 0 2.90474 13.001 7.5006
0.76 0.78 0 1.90454 11.8687 6.35822
0.76 0.8 0 1.0941 10.7703 5.38517
0.76 0.82 0 0.445194 9.72779 4.5599
0.76 0.84 0 -0.0680634 8.75379 3.86197
0.76 0.86 0 -0.468686 7.85463 3.27276
0.76 0.88 0 -0.728819 7.05277 2.78399
0.76 0.9 0 -0.967069 6.30498 2.36437
0.76 0.92 0 -1.10636 5.64859 2.01735
0.76 0.94 0 -1.17182 5.07694 1.73078
0.76 0.96 0 -1.24094 4.546 1.48239
0.76 0.98 0 -1.28349 4.07011 1.27191
0.78 0 0 -0.99128 -3.65005 1.09502
0.78 0.02 0 -0.959937 -4.03855 1.26205
0.78 0.04 0 -0.881424 -4.4854 1.46263
0.78 0.06 0 -0.805785 -4.96355 1.69212
0.78 0.08 0 -0.66505 -5.50902 1.96751
0.78 0.1 0 -0.43856 -6.12633 2.29737
0.78 0.12 0 -0.194679 -6.7844 2.67805
0.78 0.14 0 0.114693 -7.50141 3.12559
0.78 0.16 0 0.562941 -8.29281 3.65859
0.78 0.18 0 1.12053 -9.13714 4.28303
0.78 0.2 0 1.80708 -10.0254 5.01272
0.78 0.22 0 2.64393 -10.9428 5.86221
0.78 0.24 0 3.65347 -11.8665 6.84604
0.78 0.26 0 4.85794 -12.7639 7.97745
0.78 0.28 0 6.40464 -13.585 9.26253
0.78 0.3 0 8.0705 -14.2752 10.7064
0.78 0.32 0 9.976 -14.7624 12.302
0.78 0.34 0 12.1167 -14.9611 14.026
0.78 0.36 0 14.472 -14.7767 15.8322
0.78 0.38 0 17.0009 -14.1158 17.6447
0.78 0.4 0 19.4098 -12.9614 19.4421
0.78 0.42 0 21.5653 -11.2857 21.1608
0.78 0.44 0 23.5872 -9.03335 22.5834
0.78 0.46 0 25.1079 -6.32368 23.7138
0.78 0.48 0 26.0136 -3.26309 24.4731
0.78 0.5 0 26.5083 0 24.6112
0.78 0.52 0 26.0136 3.26308 24.4731
0.78 0.54 0 25.1079 6.32367 23.7138
0.78 0.56 0 23.5872 9.03335 22.5834
0.78 0.58 0 21.5653 11.2857 21.1608
0.78 0.6 0 19.4099 12.9614 19.4421
0.78 0.62 0 17.0009 14.1158 17.6447
0.78 0.64 0 14.472 14.7767 15.8322
0.78 0.66 0 12.1167 14.9611 14.026
0.78 0.68 0 9.976 14.7624 12.302
0.78 0.7 0 8.07051 14.2752 10.7064
0.78 0.72 0 6.40464 13.585 9.26253
0.78 0.74 0 4.85794 12.7639 7.97745
0.78 0.76 0 3.65347 11.8665 6.84604
0.78 0.78 0 2.64393 10.9428 5.86221
0.78 0.8 0 1.80708 10.0254 5.01272
0.78 0.82 0 1.12053 9.13714 4.28303
0.78 0.84 0 0.562942 8.29281 3.65859
0.78 0.86 0 0.114693 7.50142 3.12559
0.78 0.88 0 -0.194679 6.7844 2.67805
0.78 0.9 0 -0.43856 6.12633 2.29737
0.78 0.92 0 -0.66505 5.50902 1.96751
0.78 0.94 0 -0.805785 4.96355 1.69212
0.78 0.96 0 -0.881424 4.4854 1.46263
0.78 0.98 0 -0.959937 4.03855 1.26205
0.8 0 0 -0.736294 -3.59993 1.07998
0.8 0.02 0 -0.65324 -3.97782 1.24307
0.8 0.04 0 -0.572693 -4.37986 1.42822
0.8 0.06 0 -0.434763 -4.83569 1.64853
0.8 0.08 0 -0.258811 -5.33446 1.90516
0.8 0.1 0 -0.0372746 -5.87802 2.20426
0.8 0.12 0 0.238619 -6.46735 2.5529
0.8 0.14 0 0.630678 -7.11474 2.96448
0.8 0.16 0 1.11158 -7.80294 3.44247
0.8 0.18 0 1.63052 -8.51579 3.99178
0.8 0.2 0 2.32712 -9.26438 4.63219
0.8 0.22 0 3.1601 -10.0215 5.36868
0.8 0.24 0 4.14668 -10.7648 6.21049
0.8 0.26 0 5.30304 -11.4639 7.16495
0.8 0.28 0 6.6427 -12.079 8.2357
0.8 0.3 0 8.30489 -12.5408 9.40562
0.8 0.32 0 10.044 -12.8199 10.6833
0.8 0.34 0 11.8091 -12.8744 12.0697
0.8 0.36 0 13.8812 -12.5675 13.4652
0.8 0.38 0 15.89 -11.916 14.8951
0.8 0.4 0 17.9417 -10.8284 16.2425
0.8 0.42 0 19.7553 -9.34228 17.5168
0.8 0.44 0 21.4468 -7.4128 18.532
0.8 0.46 0 22.7083 -5.15493 19.331
0.8 0.48 0 23.4538 -2.64951 19.8713
0.8 0.5 0 23.6284 0 20.1182
0.8 0.52 0 23.4538 2.64951 19.8713
0.8 0.54 0 22.7083 5.15492 19.331
0.8 0.56 0 21.4468 7.4128 18.532
0.8 0.58 0 19.7553 9.34227 17.5168
0.8 0.6 0 17.9417 10.8284 16.2426
0.8 0.62 0 15.89 11.916 14.8951
0.8 0.64 0 13.8813 12.5675 13.4652
0.8 0.66 0 11.8091 12.8744 12.0697
0.8 0.68 0 10.044 12.8199 10.6833
0.8 0.7 0 8.3049 12.5408 9.40563
0.8 0.72 0 6.6427 12.079 8.2357
0.8 0.74 0 5.30304 11.4639 7.16495
0.8 0.76 0 4.14668 10.7648 6.21049
0.8 0.78 0 3.1601 10.0215 5.36868
0.8 0.8 0 2.32712 9.26438 4.63219
0.8 0.82 0 1.63052 8.51579 3.99178
0.8 0.84 0 1.11158 7.80294 3.44247
0.8 0.86 0 0.630678 7.11474 2.96448
0.8 0.88 0 0.238619 6.46735 2.5529
0.8 0.9 0 -0.0372745 5.87802 2.20426
0.8 0.92 0 -0.258811 5.33446 1.90516
0.8 0.94 0 -0.434763 4.83569 1.64853
0.8 0.96 0 -0.572693 4.37986 1.42822
0.8 0.98 0 -0.65324 3.97782 1.24307
0.82 0 0 -0.496081 -3.52952 1.05886
0.82 0.02 0 -0.390986 -3.88046 1.21264
0.82 0.04 0 -0.286952 -4.25193 1.3865
0.82 0.06 0 -0.124846 -4.66868 1.5916
0.82 0.08 0 0.0757055 -5.12054 1.82877
0.82 0.1 0 0.321616 -5.60814 2.10305
0.82 0.12 0 0.665399 -6.14126 2.42418
0.82 0.14 0 1.03186 -6.69679 2.79033
0.82 0.16 0 1.5267 -7.28947 3.21594
0.82 0.18 0 2.05507 -7.89596 3.70123
0.82 0.2 0 2.74819 -8.51857 4.25929
0.82 0.22 0 3.56348 -9.13393 4.89318
0.82 0.24 0 4.51381 -9.72071 5.6081
0.82 0.26 0 5.6105 -10.2512 6.407
0.82 0.28 0 6.86196 -10.6906 7.28906
0.82 0.3 0 8.272 -10.9969 8.2477
0.82 0.32 0 9.70695 -11.154 9.29498
0.82 0.34 0 11.405 -11.0527 10.3619
0.82 0.36 0 13.0704 -10.7133 11.4786
0.82 0.38 0 14.801 -10.0549 12.5686
0.82 0.4 0 16.3752 -9.10313 13.6547
0.82 0.42 0 17.8973 -7.78999 14.6062
0.82 0.44 0 19.3112 -6.13264 15.3316
0.82 0.46 0 20.1563 -4.28082 16.0531
0.82 0.48 0 20.9718 -2.17118 16.2839
0.82 0.5 0 21.1118 0 16.4748
0.82 0.52 0 20.9718 2.17118 16.2839
0.82 0.54 0 20.1563 4.28082 16.0531
0.82 0.56 0 19.3112 6.13264 15.3316
0.82 0.58 0 17.8973 7.78999 14.6062
0.82 0.6 0 16.3752 9.10313 13.6547
0.82 0.62 0 14.801 10.0549 12.5686
0.82 0.64 0 13.0704 10.7133 11.4786
0.82 0.66 0 11.405 11.0527 10.3619
0.82 0.68 0 9.70695 11.154 9.29498
0.82 0.7 0 8.272 10.9969 8.2477
0.82 0.72 0 6.86196 10.6906 7.28906
0.82 0.74 0 5.6105 10.2512 6.407
0.82 0.76 0 4.51381 9.72071 5.6081
0.82 0.78 0 3.56348 9.13393 4.89318
0.82 0.8 0 2.74819 8.51857 4.25929
0.82 0.82 0 2.05507 7.89596 3.70123
0.82 0.84 0 1.5267 7.28948 3.21595
0.82 0.86 0 1.03186 6.69679 2.79033
0.82 0.88 0 0.665399 6.14126 2.42418
0.82 0.9 0 0.321616 5.60814 2.10305
0.82 0.92 0 0.0757058 5.12055 1.82877
0.82 0.94 0 -0.124846 4.66868 1.5916
0.82 0.96 0 -0.286952 4.25193 1.3865
0.82 0.98 0 -0.390986 3.88046 1.21264
0.84 0 0 -0.271622 -3.44176 1.03253
0.84 0.02 0 -0.148111 -3.76521 1.17663
0.84 0.04 0 -0.0247343 -4.10581 1.33885
0.84 0.06 0 0.156559 -4.48377 1.52856
0.84 0.08 0 0.375916 -4.88975 1.74634
0.84 0.1 0 0.63954 -5.32336 1.99626
0.84 0.12 0 0.954348 -5.78318 2.28283
0.84 0.14 0 1.37593 -6.27249 2.61354
0.84 0.16 0 1.82185 -6.77302 2.9881
0.84 0.18 0 2.40332 -7.28716 3.41586
0.84 0.2 0 3.0167 -7.79842 3.89921
0.84 0.22 0 3.79721 -8.29322 4.4428
0.84 0.24 0 4.69474 -8.74987 5.04801
0.84 0.26 0 5.71685 -9.14366 5.71479
0.84 0.28 0 6.76927 -9.46515 6.45351
0.84 0.3 0 8.04068 -9.64519 7.23389
0.84 0.32 0 9.31795 -9.69392 8.07827
