# GRID
# fP fPz phi
# -2.0 2.0 101 -2.0 2.0 101 0.0 0.0 1
# fP fBz phi RH
0.8399999999999999 -1.52 0.0 13.794399999999998
0.8399999999999999 -1.48 0.0 13.789599999999997
0.8399999999999999 -1.44 0.0 13.784799999999997
0.8399999999999999 -1.4 0.0 13.779999999999998
0.8399999999999999 -1.3599999999999999 0.0 13.775199999999996
0.8399999999999999 -1.3199999999999998 0.0 13.770399999999997
0.8399999999999999 -1.28 0.0 13.765599999999996
0.8399999999999999 -1.24 0.0 13.760799999999998
0.8399999999999999 -1.2 0.0 13.755999999999998
0.8399999999999999 -1.1600000000000001 0.0 13.751199999999997
0.8399999999999999 -1.12 0.0 13.746399999999998
0.8399999999999999 -1.08 0.0 13.741599999999998
0.8399999999999999 -1.04 0.0 13.736799999999997
0.8399999999999999 -1.0 0.0 13.731999999999998
0.8399999999999999 -0.96 0.0 13.727199999999996
0.8399999999999999 -0.9199999999999999 0.0 13.722399999999997
0.8399999999999999 -0.8799999999999999 0.0 13.717599999999997
0.8399999999999999 -0.8400000000000001 0.0 13.712799999999996
0.8399999999999999 -0.8 0.0 13.707999999999997
0.8399999999999999 -0.76 0.0 13.703199999999995
0.8399999999999999 -0.72 0.0 13.698399999999996
0.8399999999999999 -0.6799999999999999 0.0 13.693599999999998
0.8399999999999999 -0.6399999999999999 0.0 13.688799999999997
0.8399999999999999 -0.5999999999999999 0.0 13.683999999999997
0.8399999999999999 -0.56 0.0 13.679199999999998
0.8399999999999999 -0.52 0.0 13.674399999999997
0.8399999999999999 -0.48 0.0 13.669599999999997
0.8399999999999999 -0.43999999999999995 0.0 13.664799999999996
0.8399999999999999 -0.3999999999999999 0.0 13.659999999999997
0.8399999999999999 -0.3599999999999999 0.0 13.655199999999997
0.8399999999999999 -0.32000000000000006 0.0 13.650399999999996
0.8399999999999999 -0.28 0.0 13.645599999999996
0.8399999999999999 -0.24 0.0 13.640799999999999
0.8399999999999999 -0.19999999999999996 0.0 13.635999999999997
0.8399999999999999 -0.15999999999999992 0.0 13.631199999999998
0.8399999999999999 -0.11999999999999988 0.0 13.626399999999997
0.8399999999999999 -0.08000000000000007 0.0 13.621599999999997
0.8399999999999999 -0.040000000000000036 0.0 13.616799999999998
0.8399999999999999 0.0 0.0 13.611999999999997
0.8399999999999999 0.040000000000000036 0.0 13.607199999999997
0.8399999999999999 0.08000000000000007 0.0 13.602399999999996
0.8399999999999999 0.1200000000000001 0.0 13.597599999999996
0.8399999999999999 0.16000000000000014 0.0 13.592799999999997
0.8399999999999999 0.20000000000000018 0.0 13.587999999999996
0.8399999999999999 0.2400000000000002 0.0 13.583199999999996
0.8399999999999999 0.28000000000000025 0.0 13.578399999999995
0.8399999999999999 0.31999999999999984 0.0 13.573599999999995
0.8399999999999999 0.3599999999999999 0.0 13.568799999999996
0.8399999999999999 0.3999999999999999 0.0 13.563999999999997
0.8399999999999999 0.43999999999999995 0.0 13.559199999999995
0.8399999999999999 0.48 0.0 13.554399999999996
0.8399999999999999 0.52 0.0 13.549599999999998
0.8399999999999999 0.56 0.0 13.544799999999999
0.8399999999999999 0.6000000000000001 0.0 13.54
0.8399999999999999 0.6400000000000001 0.0 13.535199999999998
0.8399999999999999 0.6800000000000002 0.0 13.530399999999998
0.8399999999999999 0.7200000000000002 0.0 13.525599999999997
0.8399999999999999 0.7600000000000002 0.0 13.520799999999998
0.8399999999999999 0.8000000000000003 0.0 13.515999999999998
0.8399999999999999 0.8399999999999999 0.0 13.511199999999999
0.8399999999999999 0.8799999999999999 0.0 13.506399999999998
0.8399999999999999 0.9199999999999999 0.0 13.501599999999996
0.8399999999999999 0.96 0.0 13.496799999999997
0.8399999999999999 1.0 0.0 13.491999999999997
0.8399999999999999 1.04 0.0 13.487199999999998
0.8399999999999999 1.08 0.0 13.482399999999997
0.8399999999999999 1.12 0.0 13.477599999999995
0.8399999999999999 1.1600000000000001 0.0 13.472799999999996
0.8399999999999999 1.2000000000000002 0.0 13.467999999999996
0.8399999999999999 1.2400000000000002 0.0 13.463199999999997
0.8399999999999999 1.2800000000000002 0.0 13.458399999999996
0.8399999999999999 1.3200000000000003 0.0 13.453599999999994
0.8399999999999999 1.3599999999999999 0.0 13.448799999999995
0.8399999999999999 1.4 0.0 13.443999999999996
0.8399999999999999 1.44 0.0 13.4392
0.8399999999999999 1.48 0.0 13.434399999999998
0.8399999999999999 1.52 0.0 13.429599999999999
0.8399999999999999 1.56 0.0 13.424799999999998
0.8399999999999999 1.6 0.0 13.419999999999998
0.8399999999999999 1.6400000000000001 0.0 13.415199999999999
0.8399999999999999 1.6800000000000002 0.0 13.410399999999997
0.8399999999999999 1.7200000000000002 0.0 13.405599999999998
0.8399999999999999 1.7600000000000002 0.0 13.400799999999997
0.8399999999999999 1.8000000000000003 0.0 13.395999999999997
0.8399999999999999 1.8399999999999999 0.0 13.391199999999998
0.8399999999999999 1.88 0.0 13.386399999999998
0.8399999999999999 1.92 0.0 13.381599999999997
0.8399999999999999 1.96 0.0 13.376799999999996
0.8399999999999999 2.0 0.0 13.371999999999996
0.8799999999999999 -2.0 0.0 14.083999999999998
0.8799999999999999 -1.96 0.0 14.079199999999998
0.8799999999999999 -1.92 0.0 14.074399999999997
0.8799999999999999 -1.88 0.0 14.069599999999998
0.8799999999999999 -1.84 0.0 14.064799999999998
0.8799999999999999 -1.8 0.0 14.059999999999997
0.8799999999999999 -1.76 0.0 14.055199999999997
0.8799999999999999 -1.72 0.0 14.050399999999996
0.8799999999999999 -1.68 0.0 14.045599999999999
0.8799999999999999 -1.6400000000000001 0.0 14.040799999999997
0.8799999999999999 -1.6 0.0 14.035999999999998
0.8799999999999999 -1.56 0.0 14.031199999999998
0.8799999999999999 -1.52 0.0 14.026399999999999
0.8799999999999999 -1.48 0.0 14.021599999999998
0.8799999999999999 -1.44 0.0 14.016799999999998
0.8799999999999999 -1.4 0.0 14.011999999999997
0.8799999999999999 -1.3599999999999999 0.0 14.007199999999997
0.8799999999999999 -1.3199999999999998 0.0 14.002399999999998
0.8799999999999999 -1.28 0.0 13.997599999999997
0.8799999999999999 -1.24 0.0 13.992799999999999
0.8799999999999999 -1.2 0.0 13.987999999999998
0.8799999999999999 -1.1600000000000001 0.0 13.983199999999998
0.8799999999999999 -1.12 0.0 13.978399999999999
0.8799999999999999 -1.08 0.0 13.973599999999998
0.8799999999999999 -1.04 0.0 13.968799999999998
0.8799999999999999 -1.0 0.0 13.963999999999999
0.8799999999999999 -0.96 0.0 13.959199999999997
0.8799999999999999 -0.9199999999999999 0.0 13.954399999999998
0.8799999999999999 -0.8799999999999999 0.0 13.949599999999997
0.8799999999999999 -0.8400000000000001 0.0 13.944799999999997
0.8799999999999999 -0.8 0.0 13.939999999999998
0.8799999999999999 -0.76 0.0 13.935199999999996
0.8799999999999999 -0.72 0.0 13.930399999999997
0.8799999999999999 -0.6799999999999999 0.0 13.9256
0.8799999999999999 -0.6399999999999999 0.0 13.920799999999998
0.8799999999999999 -0.5999999999999999 0.0 13.915999999999999
0.8799999999999999 -0.56 0.0 13.911199999999997
0.8799999999999999 -0.52 0.0 13.906399999999998
0.8799999999999999 -0.48 0.0 13.901599999999998
0.8799999999999999 -0.43999999999999995 0.0 13.896799999999997
0.8799999999999999 -0.3999999999999999 0.0 13.892
0.8799999999999999 -0.3599999999999999 0.0 13.887199999999998
0.8799999999999999 -0.32000000000000006 0.0 13.882399999999999
0.8799999999999999 -0.28 0.0 13.8776
0.8799999999999999 -0.24 0.0 13.872799999999998
0.8799999999999999 -0.19999999999999996 0.0 13.867999999999999
0.8799999999999999 -0.15999999999999992 0.0 13.863199999999999
0.8799999999999999 -0.11999999999999988 0.0 13.858399999999998
0.8799999999999999 -0.08000000000000007 0.0 13.853599999999998
0.8799999999999999 -0.040000000000000036 0.0 13.848799999999997
0.8799999999999999 0.0 0.0 13.843999999999998
0.8799999999999999 0.040000000000000036 0.0 13.839199999999998
0.8799999999999999 0.08000000000000007 0.0 13.834399999999997
0.8799999999999999 0.1200000000000001 0.0 13.829599999999997
0.8799999999999999 0.16000000000000014 0.0 13.824799999999996
0.8799999999999999 0.20000000000000018 0.0 13.819999999999997
0.8799999999999999 0.2400000000000002 0.0 13.815199999999997
0.8799999999999999 0.28000000000000025 0.0 13.810399999999996
0.8799999999999999 0.31999999999999984 0.0 13.805599999999997
0.8799999999999999 0.3599999999999999 0.0 13.800799999999997
0.8799999999999999 0.3999999999999999 0.0 13.795999999999996
0.8799999999999999 0.43999999999999995 0.0 13.791199999999996
0.8799999999999999 0.48 0.0 13.786399999999997
0.8799999999999999 0.52 0.0 13.7816
0.8799999999999999 0.56 0.0 13.776799999999998
0.8799999999999999 0.6000000000000001 0.0 13.771999999999998
0.8799999999999999 0.6400000000000001 0.0 13.767199999999999
0.8799999999999999 0.6800000000000002 0.0 13.7624
0.8799999999999999 0.7200000000000002 0.0 13.757599999999998
0.8799999999999999 0.7600000000000002 0.0 13.752799999999997
0.8799999999999999 0.8000000000000003 0.0 13.747999999999998
0.8799999999999999 0.8399999999999999 0.0 13.743199999999998
0.8799999999999999 0.8799999999999999 0.0 13.738399999999999
0.8799999999999999 0.9199999999999999 0.0 13.733599999999997
0.8799999999999999 0.96 0.0 13.728799999999998
0.8799999999999999 1.0 0.0 13.723999999999997
0.8799999999999999 1.04 0.0 13.719199999999997
0.8799999999999999 1.08 0.0 13.714399999999998
0.8799999999999999 1.12 0.0 13.709599999999996
0.8799999999999999 1.1600000000000001 0.0 13.704799999999997
0.8799999999999999 1.2000000000000002 0.0 13.699999999999996
0.8799999999999999 1.2400000000000002 0.0 13.695199999999996
0.8799999999999999 1.2800000000000002 0.0 13.690399999999997
0.8799999999999999 1.3200000000000003 0.0 13.685599999999996
0.8799999999999999 1.3599999999999999 0.0 13.680799999999996
0.8799999999999999 1.4 0.0 13.675999999999997
0.8799999999999999 1.44 0.0 13.671199999999995
0.8799999999999999 1.48 0.0 13.666399999999996
0.8799999999999999 1.52 0.0 13.6616
0.8799999999999999 1.56 0.0 13.656799999999999
0.8799999999999999 1.6 0.0 13.652
0.8799999999999999 1.6400000000000001 0.0 13.647199999999998
0.8799999999999999 1.6800000000000002 0.0 13.642399999999999
0.8799999999999999 1.7200000000000002 0.0 13.637599999999999
0.8799999999999999 1.7600000000000002 0.0 13.632799999999998
0.8799999999999999 1.8000000000000003 0.0 13.627999999999998
0.8799999999999999 1.8399999999999999 0.0 13.623199999999997
0.8799999999999999 1.88 0.0 13.618399999999998
0.8799999999999999 1.92 0.0 13.613599999999998
0.8799999999999999 1.96 0.0 13.608799999999999
0.8799999999999999 2.0 0.0 13.603999999999997
0.9199999999999999 -2.0 0.0 14.315999999999999
0.9199999999999999 -1.96 0.0 14.3112
0.9199999999999999 -1.92 0.0 14.306399999999998
0.9199999999999999 -1.88 0.0 14.301599999999999
0.9199999999999999 -1.84 0.0 14.296799999999998
0.9199999999999999 -1.8 0.0 14.291999999999998
0.9199999999999999 -1.76 0.0 14.287199999999999
0.9199999999999999 -1.72 0.0 14.282399999999997
0.9199999999999999 -1.68 0.0 14.2776
0.9199999999999999 -1.6400000000000001 0.0 14.272799999999998
0.9199999999999999 -1.6 0.0 14.267999999999999
0.9199999999999999 -1.56 0.0 14.2632
0.9199999999999999 -1.52 0.0 14.258399999999998
0.9199999999999999 -1.48 0.0 14.253599999999999
0.9199999999999999 -1.44 0.0 14.2488
0.9199999999999999 -1.4 0.0 14.243999999999998
0.9199999999999999 -1.3599999999999999 0.0 14.239199999999999
0.9199999999999999 -1.3199999999999998 0.0 14.234399999999997
0.9199999999999999 -1.28 0.0 14.229599999999998
0.9199999999999999 -1.24 0.0 14.2248
0.9199999999999999 -1.2 0.0 14.219999999999999
0.9199999999999999 -1.1600000000000001 0.0 14.2152
0.9199999999999999 -1.12 0.0 14.2104
0.9199999999999999 -1.08 0.0 14.205599999999999
0.9199999999999999 -1.04 0.0 14.2008
0.9199999999999999 -1.0 0.0 14.195999999999998
0.9199999999999999 -0.96 0.0 14.191199999999998
0.9199999999999999 -0.9199999999999999 0.0 14.186399999999999
0.9199999999999999 -0.8799999999999999 0.0 14.181599999999998
0.9199999999999999 -0.8400000000000001 0.0 14.176799999999998
0.9199999999999999 -0.8 0.0 14.171999999999999
0.9199999999999999 -0.76 0.0 14.167199999999998
0.9199999999999999 -0.72 0.0 14.162399999999998
0.9199999999999999 -0.6799999999999999 0.0 14.157599999999999
0.9199999999999999 -0.6399999999999999 0.0 14.152799999999997
0.9199999999999999 -0.5999999999999999 0.0 14.147999999999998
0.9199999999999999 -0.56 0.0 14.143199999999997
0.9199999999999999 -0.52 0.0 14.138399999999997
0.9199999999999999 -0.48 0.0 14.133600000000001
0.9199999999999999 -0.43999999999999995 0.0 14.1288
0.9199999999999999 -0.3999999999999999 0.0 14.124
0.9199999999999999 -0.3599999999999999 0.0 14.1192
0.9199999999999999 -0.32000000000000006 0.0 14.1144
0.9199999999999999 -0.28 0.0 14.1096
0.9199999999999999 -0.24 0.0 14.1048
0.9199999999999999 -0.19999999999999996 0.0 14.1
0.9199999999999999 -0.15999999999999992 0.0 14.095199999999998
0.9199999999999999 -0.11999999999999988 0.0 14.090399999999999
0.9199999999999999 -0.08000000000000007 0.0 14.0856
0.9199999999999999 -0.040000000000000036 0.0 14.0808
0.9199999999999999 0.0 0.0 14.075999999999999
0.9199999999999999 0.040000000000000036 0.0 14.071199999999997
0.9199999999999999 0.08000000000000007 0.0 14.066399999999998
0.9199999999999999 0.1200000000000001 0.0 14.061599999999999
0.9199999999999999 0.16000000000000014 0.0 14.056799999999999
0.9199999999999999 0.20000000000000018 0.0 14.051999999999998
0.9199999999999999 0.2400000000000002 0.0 14.047199999999997
0.9199999999999999 0.28000000000000025 0.0 14.042399999999997
0.9199999999999999 0.31999999999999984 0.0 14.037599999999998
0.9199999999999999 0.3599999999999999 0.0 14.032799999999998
0.9199999999999999 0.3999999999999999 0.0 14.027999999999997
0.9199999999999999 0.43999999999999995 0.0 14.023199999999997
0.9199999999999999 0.48 0.0 14.018399999999996
0.9199999999999999 0.52 0.0 14.0136
0.9199999999999999 0.56 0.0 14.0088
0.9199999999999999 0.6000000000000001 0.0 14.004
0.9199999999999999 0.6400000000000001 0.0 13.9992
0.9199999999999999 0.6800000000000002 0.0 13.994399999999999
0.9199999999999999 0.7200000000000002 0.0 13.9896
0.9199999999999999 0.7600000000000002 0.0 13.9848
0.9199999999999999 0.8000000000000003 0.0 13.979999999999999
0.9199999999999999 0.8399999999999999 0.0 13.9752
0.9199999999999999 0.8799999999999999 0.0 13.9704
0.9199999999999999 0.9199999999999999 0.0 13.965599999999998
0.9199999999999999 0.96 0.0 13.960799999999999
0.9199999999999999 1.0 0.0 13.956
0.9199999999999999 1.04 0.0 13.951199999999998
0.9199999999999999 1.08 0.0 13.946399999999999
0.9199999999999999 1.12 0.0 13.941599999999998
0.9199999999999999 1.1600000000000001 0.0 13.936799999999998
0.9199999999999999 1.2000000000000002 0.0 13.931999999999999
0.9199999999999999 1.2400000000000002 0.0 13.927199999999997
0.9199999999999999 1.2800000000000002 0.0 13.922399999999998
0.9199999999999999 1.3200000000000003 0.0 13.917599999999997
0.9199999999999999 1.3599999999999999 0.0 13.912799999999997
0.9199999999999999 1.4 0.0 13.907999999999998
0.9199999999999999 1.44 0.0 13.903200000000002
0.9199999999999999 1.48 0.0 13.8984
0.9199999999999999 1.52 0.0 13.8936
0.9199999999999999 1.56 0.0 13.8888
0.9199999999999999 1.6 0.0 13.884
0.9199999999999999 1.6400000000000001 0.0 13.8792
0.9199999999999999 1.6800000000000002 0.0 13.8744
0.9199999999999999 1.7200000000000002 0.0 13.869599999999998
0.9199999999999999 1.7600000000000002 0.0 13.864799999999999
0.9199999999999999 1.8000000000000003 0.0 13.86
0.9199999999999999 1.8399999999999999 0.0 13.8552
0.9199999999999999 1.88 0.0 13.850399999999999
0.9199999999999999 1.92 0.0 13.8456
0.9199999999999999 1.96 0.0 13.840799999999998
0.9199999999999999 2.0 0.0 13.835999999999999
0.96 -2.0 0.0 14.548
0.96 -1.96 0.0 14.5432
0.96 -1.92 0.0 14.5384
0.96 -1.88 0.0 14.5336
0.96 -1.84 0.0 14.5288
0.96 -1.8 0.0 14.524
0.96 -1.76 0.0 14.5192
0.96 -1.72 0.0 14.514399999999998
0.96 -1.68 0.0 14.5096
0.96 -1.6400000000000001 0.0 14.5048
0.96 -1.6 0.0 14.5
0.96 -1.56 0.0 14.4952
0.96 -1.52 0.0 14.490400000000001
0.96 -1.48 0.0 14.4856
0.96 -1.44 0.0 14.4808
0.96 -1.4 0.0 14.475999999999999
0.96 -1.3599999999999999 0.0 14.4712
0.96 -1.3199999999999998 0.0 14.4664
0.96 -1.28 0.0 14.461599999999999
0.96 -1.24 0.0 14.456800000000001
0.96 -1.2 0.0 14.452
0.96 -1.1600000000000001 0.0 14.4472
0.96 -1.12 0.0 14.442400000000001
0.96 -1.08 0.0 14.4376
0.96 -1.04 0.0 14.4328
0.96 -1.0 0.0 14.428
0.96 -0.96 0.0 14.4232
0.96 -0.9199999999999999 0.0 14.4184
0.96 -0.8799999999999999 0.0 14.413599999999999
0.96 -0.8400000000000001 0.0 14.4088
0.96 -0.8 0.0 14.404
0.96 -0.76 0.0 14.399199999999999
0.96 -0.72 0.0 14.3944
0.96 -0.6799999999999999 0.0 14.389599999999998
0.96 -0.6399999999999999 0.0 14.384799999999998
0.96 -0.5999999999999999 0.0 14.379999999999999
0.96 -0.56 0.0 14.375199999999998
0.96 -0.52 0.0 14.370399999999998
0.96 -0.48 0.0 14.3656
0.96 -0.43999999999999995 0.0 14.360800000000001
0.96 -0.3999999999999999 0.0 14.356000000000002
0.96 -0.3599999999999999 0.0 14.3512
0.96 -0.32000000000000006 0.0 14.346400000000001
0.96 -0.28 0.0 14.341600000000001
0.96 -0.24 0.0 14.3368
0.96 -0.19999999999999996 0.0 14.332
0.96 -0.15999999999999992 0.0 14.327200000000001
0.96 -0.11999999999999988 0.0 14.3224
0.96 -0.08000000000000007 0.0 14.3176
0.96 -0.040000000000000036 0.0 14.3128
0.96 0.0 0.0 14.308
0.96 0.040000000000000036 0.0 14.3032
0.96 0.08000000000000007 0.0 14.298399999999999
0.96 0.1200000000000001 0.0 14.2936
0.96 0.16000000000000014 0.0 14.288799999999998
0.96 0.20000000000000018 0.0 14.283999999999999
0.96 0.2400000000000002 0.0 14.2792
0.96 0.28000000000000025 0.0 14.274399999999998
0.96 0.31999999999999984 0.0 14.269599999999999
0.96 0.3599999999999999 0.0 14.2648
0.96 0.3999999999999999 0.0 14.259999999999998
0.96 0.43999999999999995 0.0 14.255199999999999
0.96 0.48 0.0 14.250399999999999
0.96 0.52 0.0 14.245600000000001
0.96 0.56 0.0 14.2408
0.96 0.6000000000000001 0.0 14.236
0.96 0.6400000000000001 0.0 14.231200000000001
0.96 0.6800000000000002 0.0 14.226400000000002
0.96 0.7200000000000002 0.0 14.2216
0.96 0.7600000000000002 0.0 14.2168
0.96 0.8000000000000003 0.0 14.212
0.96 0.8399999999999999 0.0 14.2072
0.96 0.8799999999999999 0.0 14.2024
0.96 0.9199999999999999 0.0 14.1976
0.96 0.96 0.0 14.1928
0.96 1.0 0.0 14.187999999999999
0.96 1.04 0.0 14.1832
0.96 1.08 0.0 14.1784
0.96 1.12 0.0 14.173599999999999
0.96 1.1600000000000001 0.0 14.1688
0.96 1.2000000000000002 0.0 14.163999999999998
0.96 1.2400000000000002 0.0 14.159199999999998
0.96 1.2800000000000002 0.0 14.154399999999999
0.96 1.3200000000000003 0.0 14.149599999999998
0.96 1.3599999999999999 0.0 14.144799999999998
0.96 1.4 0.0 14.139999999999999
0.96 1.44 0.0 14.135199999999998
0.96 1.48 0.0 14.130399999999998
0.96 1.52 0.0 14.125600000000002
0.96 1.56 0.0 14.120800000000001
0.96 1.6 0.0 14.116000000000001
0.96 1.6400000000000001 0.0 14.1112
0.96 1.6800000000000002 0.0 14.1064
0.96 1.7200000000000002 0.0 14.101600000000001
0.96 1.7600000000000002 0.0 14.0968
0.96 1.8000000000000003 0.0 14.092
0.96 1.8399999999999999 0.0 14.0872
0.96 1.88 0.0 14.0824
0.96 1.92 0.0 14.0776
0.96 1.96 0.0 14.0728
0.96 2.0 0.0 14.068
1.0 -2.0 0.0 14.780000000000001
1.0 -1.96 0.0 14.7752
1.0 -1.92 0.0 14.7704
1.0 -1.88 0.0 14.7656
1.0 -1.84 0.0 14.7608
1.0 -1.8 0.0 14.756
1.0 -1.76 0.0 14.7512
1.0 -1.72 0.0 14.7464
1.0 -1.68 0.0 14.741600000000002
1.0 -1.6400000000000001 0.0 14.736799999999999
1.0 -1.6 0.0 14.732000000000001
1.0 -1.56 0.0 14.727200000000002
1.0 -1.52 0.0 14.7224
1.0 -1.48 0.0 14.717600000000001
1.0 -1.44 0.0 14.7128
1.0 -1.4 0.0 14.708
1.0 -1.3599999999999999 0.0 14.7032
1.0 -1.3199999999999998 0.0 14.6984
1.0 -1.28 0.0 14.6936
1.0 -1.24 0.0 14.6888
1.0 -1.2 0.0 14.684000000000001
1.0 -1.1600000000000001 0.0 14.679200000000002
1.0 -1.12 0.0 14.674400000000002
1.0 -1.08 0.0 14.6696
1.0 -1.04 0.0 14.664800000000001
1.0 -1.0 0.0 14.66
1.0 -0.96 0.0 14.6552
1.0 -0.9199999999999999 0.0 14.650400000000001
1.0 -0.8799999999999999 0.0 14.6456
1.0 -0.8400000000000001 0.0 14.6408
1.0 -0.8 0.0 14.636
1.0 -0.76 0.0 14.6312
1.0 -0.72 0.0 14.6264
1.0 -0.6799999999999999 0.0 14.621599999999999
1.0 -0.6399999999999999 0.0 14.6168
1.0 -0.5999999999999999 0.0 14.611999999999998
1.0 -0.56 0.0 14.607199999999999
1.0 -0.52 0.0 14.6024
1.0 -0.48 0.0 14.597600000000002
1.0 -0.43999999999999995 0.0 14.592800000000002
1.0 -0.3999999999999999 0.0 14.588000000000001
1.0 -0.3599999999999999 0.0 14.583200000000001
1.0 -0.32000000000000006 0.0 14.578400000000002
1.0 -0.28 0.0 14.573600000000003
1.0 -0.24 0.0 14.568800000000001
1.0 -0.19999999999999996 0.0 14.564
1.0 -0.15999999999999992 0.0 14.5592
1.0 -0.11999999999999988 0.0 14.554400000000001
1.0 -0.08000000000000007 0.0 14.549600000000002
1.0 -0.040000000000000036 0.0 14.5448
1.0 0.0 0.0 14.540000000000001
1.0 0.040000000000000036 0.0 14.5352
1.0 0.08000000000000007 0.0 14.5304
1.0 0.1200000000000001 0.0 14.5256
1.0 0.16000000000000014 0.0 14.5208
1.0 0.20000000000000018 0.0 14.516
1.0 0.2400000000000002 0.0 14.511199999999999
1.0 0.28000000000000025 0.0 14.5064
1.0 0.31999999999999984 0.0 14.5016
1.0 0.3599999999999999 0.0 14.4968
1.0 0.3999999999999999 0.0 14.491999999999999
1.0 0.43999999999999995 0.0 14.487199999999998
1.0 0.48 0.0 14.482399999999998
1.0 0.52 0.0 14.477600000000002
1.0 0.56 0.0 14.472800000000003
1.0 0.6000000000000001 0.0 14.468000000000002
1.0 0.6400000000000001 0.0 14.4632
1.0 0.6800000000000002 0.0 14.458400000000001
1.0 0.7200000000000002 0.0 14.453600000000002
1.0 0.7600000000000002 0.0 14.448800000000002
1.0 0.8000000000000003 0.0 14.444
1.0 0.8399999999999999 0.0 14.439200000000001
1.0 0.8799999999999999 0.0 14.4344
1.0 0.9199999999999999 0.0 14.4296
1.0 0.96 0.0 14.424800000000001
1.0 1.0 0.0 14.42
1.0 1.04 0.0 14.4152
1.0 1.08 0.0 14.4104
1.0 1.12 0.0 14.4056
1.0 1.1600000000000001 0.0 14.4008
1.0 1.2000000000000002 0.0 14.395999999999999
1.0 1.2400000000000002 0.0 14.3912
1.0 1.2800000000000002 0.0 14.386399999999998
1.0 1.3200000000000003 0.0 14.381599999999999
1.0 1.3599999999999999 0.0 14.3768
1.0 1.4 0.0 14.372
1.0 1.44 0.0 14.367200000000002
1.0 1.48 0.0 14.362400000000003
1.0 1.52 0.0 14.357600000000001
1.0 1.56 0.0 14.352800000000002
1.0 1.6 0.0 14.348000000000003
1.0 1.6400000000000001 0.0 14.343200000000001
1.0 1.6800000000000002 0.0 14.338400000000002
1.0 1.7200000000000002 0.0 14.3336
1.0 1.7600000000000002 0.0 14.328800000000001
1.0 1.8000000000000003 0.0 14.324000000000002
1.0 1.8399999999999999 0.0 14.319200000000002
1.0 1.88 0.0 14.314400000000001
1.0 1.92 0.0 14.3096
1.0 1.96 0.0 14.3048
1.0 2.0 0.0 14.3
1.04 -2.0 0.0 15.011999999999997
1.04 -1.96 0.0 15.007199999999997
1.04 -1.92 0.0 15.002399999999998
1.04 -1.88 0.0 14.997599999999997
1.04 -1.84 0.0 14.992799999999997
1.04 -1.8 0.0 14.987999999999998
1.04 -1.76 0.0 14.983199999999997
1.04 -1.72 0.0 14.978399999999997
1.04 -1.68 0.0 14.973599999999998
1.04 -1.6400000000000001 0.0 14.968799999999996
1.04 -1.6 0.0 14.963999999999999
1.04 -1.56 0.0 14.959199999999996
1.04 -1.52 0.0 14.954399999999996
1.04 -1.48 0.0 14.949599999999997
1.04 -1.44 0.0 14.944799999999995
1.04 -1.4 0.0 14.94
1.04 -1.3599999999999999 0.0 14.935199999999998
1.04 -1.3199999999999998 0.0 14.930399999999999
1.04 -1.28 0.0 14.9256
1.04 -1.24 0.0 14.920799999999998
1.04 -1.2 0.0 14.915999999999999
1.04 -1.1600000000000001 0.0 14.9112
1.04 -1.12 0.0 14.906399999999998
1.04 -1.08 0.0 14.901599999999998
1.04 -1.04 0.0 14.896799999999997
1.04 -1.0 0.0 14.891999999999998
1.04 -0.96 0.0 14.887199999999998
1.04 -0.9199999999999999 0.0 14.882399999999997
1.04 -0.8799999999999999 0.0 14.877599999999997
1.04 -0.8400000000000001 0.0 14.872799999999998
1.04 -0.8 0.0 14.867999999999997
1.04 -0.76 0.0 14.863199999999997
1.04 -0.72 0.0 14.858399999999996
1.04 -0.6799999999999999 0.0 14.853599999999997
1.04 -0.6399999999999999 0.0 14.848799999999997
1.04 -0.5999999999999999 0.0 14.843999999999996
1.04 -0.56 0.0 14.839199999999996
1.04 -0.52 0.0 14.834399999999995
1.04 -0.48 0.0 14.8296
1.04 -0.43999999999999995 0.0 14.8248
1.04 -0.3999999999999999 0.0 14.819999999999999
1.04 -0.3599999999999999 0.0 14.815199999999999
1.04 -0.32000000000000006 0.0 14.810399999999998
1.04 -0.28 0.0 14.805599999999998
1.04 -0.24 0.0 14.800799999999999
1.04 -0.19999999999999996 0.0 14.796
1.04 -0.15999999999999992 0.0 14.791199999999998
1.04 -0.11999999999999988 0.0 14.786399999999997
1.04 -0.08000000000000007 0.0 14.781599999999997
1.04 -0.040000000000000036 0.0 14.776799999999998
1.04 0.0 0.0 14.771999999999998
1.04 0.040000000000000036 0.0 14.767199999999997
1.04 0.08000000000000007 0.0 14.762399999999998
1.04 0.1200000000000001 0.0 14.757599999999996
1.04 0.16000000000000014 0.0 14.752799999999997
1.04 0.20000000000000018 0.0 14.747999999999998
1.04 0.2400000000000002 0.0 14.743199999999996
1.04 0.28000000000000025 0.0 14.738399999999997
1.04 0.31999999999999984 0.0 14.733599999999996
1.04 0.3599999999999999 0.0 14.728799999999996
1.04 0.3999999999999999 0.0 14.723999999999997
1.04 0.43999999999999995 0.0 14.719199999999995
1.04 0.48 0.0 14.714399999999996
1.04 0.52 0.0 14.709599999999998
1.04 0.56 0.0 14.704799999999999
1.04 0.6000000000000001 0.0 14.7
1.04 0.6400000000000001 0.0 14.6952
1.04 0.6800000000000002 0.0 14.690399999999999
1.04 0.7200000000000002 0.0 14.685599999999997
1.04 0.7600000000000002 0.0 14.680799999999998
